"0.0, 0.0, 0.849, 0.941, 0.05, 0.74, 0.653, 0.312, 0.341, 0.646, 0.486, 0.914, 0.945, 0.887, 0.831, 0.918, 0.571, 0.133, 1.0, 1.0, 2.35540282128"
"0.0, 0.0, 0.668, 0.303, 0.733, 0.509, 0.289, 0.913, 0.521, 0.318, 0.259, 0.247, 0.112, 0.987, 0.603, 0.28, 0.922, 0.647, 1.0, 1.0, 3.77166378505"
"0.0, 0.0, 0.951, 0.324, 0.743, 0.11, 0.57, 0.946, 0.483, 0.567, 0.11, 0.859, 0.382, 0.177, 0.684, 0.107, 0.106, 0.837, 1.0, 1.0, 2.08015320284"
"0.0, 0.0, 0.322, 0.229, 0.564, 0.014, 0.851, 0.86, 0.302, 0.926, 0.429, 0.722, 0.49, 0.415, 0.209, 0.344, 0.053, 0.216, 1.0, 1.0, 2.10388411017"
"0.0, 0.0, 0.982, 0.307, 0.926, 0.516, 0.184, 0.47, 0.553, 0.711, 0.809, 0.176, 0.409, 0.42, 0.541, 0.354, 0.624, 0.162, 1.0, 1.0, 2.62169311090"
"0.0, 0.0, 0.15, 0.265, 0.674, 0.384, 0.705, 0.918, 0.786, 0.101, 0.032, 0.807, 0.67, 0.837, 0.466, 0.078, 0.368, 0.755, 1.0, 1.0, 2.41271370247"
"0.0, 0.0, 0.816, 0.175, 0.184, 0.386, 0.17, 0.579, 0.662, 0.841, 0.665, 0.842, 0.195, 0.685, 0.461, 0.871, 0.394, 0.085, 1.0, 1.0, 3.75023737120"
"0.0, 0.0, 0.107, 0.337, 0.274, 0.933, 0.659, 0.659, 0.5, 0.074, 0.511, 0.835, 0.494, 0.366, 0.79, 0.705, 0.255, 0.741, 1.0, 1.0, 1.66196683359"
"0.0, 0.0, 0.798, 0.643, 0.593, 0.376, 0.179, 0.247, 0.982, 0.561, 0.592, 0.823, 0.708, 0.853, 0.733, 0.111, 0.629, 0.15, 1.0, 1.0, 2.34250628012"
"0.0, 0.0, 0.422, 0.595, 0.739, 0.138, 0.793, 0.424, 0.106, 0.166, 0.664, 0.12, 0.865, 0.324, 0.095, 0.306, 0.061, 0.949, 1.0, 1.0, 4.08381008385"
"0.0, 0.0, 0.596, 0.443, 0.876, 0.807, 0.287, 0.028, 0.895, 0.85, 0.345, 0.703, 0.35, 0.826, 0.941, 0.637, 0.331, 0.409, 1.0, 1.0, 1.84955984331"
"0.0, 0.0, 0.215, 0.353, 0.933, 0.205, 0.955, 0.127, 0.937, 0.383, 0.547, 0.437, 0.701, 0.069, 0.371, 0.667, 0.475, 0.296, 1.0, 1.0, 2.63056985651"
"0.0, 0.0, 0.772, 0.748, 0.267, 0.299, 0.224, 0.812, 0.852, 0.404, 0.689, 0.879, 0.782, 0.1, 0.084, 0.27, 0.215, 0.036, 1.0, 1.0, 2.40679120959"
"0.0, 0.0, 0.779, 0.465, 0.119, 0.731, 0.362, 0.845, 0.984, 0.478, 0.496, 0.503, 0.27, 0.84, 0.316, 0.836, 0.488, 0.668, 1.0, 1.0, 3.33318090702"
"0.0, 0.0, 0.237, 0.063, 0.063, 0.202, 0.38, 0.042, 0.195, 0.393, 0.491, 0.539, 0.505, 0.086, 0.335, 0.847, 0.309, 0.287, 1.0, 1.0, 5.51838120369"
"0.0, 0.0, 0.232, 0.675, 0.28, 0.895, 0.558, 0.734, 0.924, 0.916, 0.754, 0.778, 0.792, 0.71, 0.551, 0.022, 0.097, 0.842, 1.0, 1.0, 11.2356150029"
"0.0, 0.0, 0.4, 0.123, 0.852, 0.031, 0.216, 0.023, 0.646, 0.746, 0.28, 0.715, 0.25, 0.812, 0.349, 0.908, 0.152, 0.639, 1.0, 1.0, 5.44868183481"
"0.0, 0.0, 0.204, 0.973, 0.618, 0.631, 0.566, 0.582, 0.12, 0.493, 0.128, 0.136, 0.437, 0.592, 0.239, 0.475, 0.832, 0.479, 1.0, 1.0, 2.01873367097"
"0.0, 0.0, 0.451, 0.652, 0.675, 0.222, 0.984, 0.288, 0.08, 0.218, 0.039, 0.523, 0.625, 0.832, 0.494, 0.122, 0.576, 0.836, 1.0, 1.0, 1.22631730586"
"0.0, 0.0, 0.635, 0.163, 0.516, 0.567, 0.393, 0.456, 0.286, 0.807, 0.012, 0.369, 0.892, 0.089, 0.575, 0.064, 0.517, 0.794, 1.0, 1.0, 2.37388244464"
"0.0, 0.0, 0.873, 0.76, 0.37, 0.686, 0.242, 0.92, 0.644, 0.906, 0.902, 0.409, 0.602, 0.052, 0.947, 0.278, 0.988, 0.016, 1.0, 1.0, 2.43451967311"
"0.0, 0.0, 0.212, 0.65, 0.245, 0.794, 0.527, 0.602, 0.853, 0.892, 0.746, 0.797, 0.754, 0.68, 0.541, 0.143, 0.186, 0.845, 1.0, 1.0, 7.05581371406"
"0.0, 0.0, 0.692, 0.856, 0.134, 0.421, 0.271, 0.164, 0.138, 0.322, 0.338, 0.58, 0.857, 0.516, 0.645, 0.957, 0.698, 0.376, 1.0, 1.0, 1.74569458169"
"0.0, 0.0, 0.235, 0.977, 0.38, 0.165, 0.45, 0.747, 0.534, 0.206, 0.363, 0.07, 0.361, 0.572, 0.711, 0.496, 0.193, 0.701, 1.0, 1.0, 1.83316855197"
"0.0, 0.0, 0.529, 0.382, 0.878, 0.766, 0.33, 0.144, 0.903, 0.747, 0.313, 0.623, 0.288, 0.825, 0.88, 0.638, 0.335, 0.329, 1.0, 1.0, 2.94479627599"
"0.0, 0.0, 0.393, 0.281, 0.533, 0.357, 0.618, 0.318, 0.399, 0.156, 0.731, 0.444, 0.688, 0.958, 0.2, 0.523, 0.136, 0.859, 1.0, 1.0, 3.76855947259"
"0.0, 0.0, 0.173, 0.193, 0.403, 0.312, 0.753, 0.034, 0.248, 0.226, 0.886, 0.247, 0.76, 0.832, 0.494, 0.122, 0.576, 0.836, 1.0, 1.0, 5.92239059822"
"0.0, 0.0, 0.36, 0.723, 0.21, 0.49, 0.032, 0.704, 0.258, 0.754, 0.316, 0.482, 0.81, 0.391, 0.78, 0.264, 0.267, 0.502, 1.0, 1.0, 3.83396088526"
"0.0, 0.0, 0.867, 0.485, 0.609, 0.736, 0.329, 0.58, 0.332, 0.674, 0.681, 0.568, 0.859, 0.252, 0.334, 0.175, 0.603, 0.805, 1.0, 1.0, 4.45139470885"
"0.0, 0.0, 0.451, 0.652, 0.675, 0.222, 0.984, 0.288, 0.08, 0.218, 0.039, 0.523, 0.625, 0.832, 0.494, 0.475, 0.832, 0.479, 1.0, 1.0, 1.08254003847"
"0.0, 0.0, 0.034, 0.68, 0.534, 0.261, 0.289, 0.417, 0.76, 0.591, 0.665, 0.915, 0.552, 0.181, 0.56, 0.225, 0.756, 0.692, 1.0, 1.0, 2.13847753860"
"0.0, 0.0, 0.834, 0.533, 0.515, 0.379, 0.844, 0.579, 0.711, 0.363, 0.529, 0.62, 0.315, 0.27, 0.682, 0.826, 0.201, 0.522, 1.0, 1.0, 4.29912467860"
"0.0, 0.0, 0.204, 0.973, 0.618, 0.631, 0.566, 0.582, 0.12, 0.493, 0.128, 0.558, 0.907, 0.826, 0.259, 0.909, 0.673, 0.238, 1.0, 1.0, 1.88543863017"
"0.0, 0.0, 0.236, 0.638, 0.639, 0.317, 0.646, 0.74, 0.209, 0.69, 0.695, 0.443, 0.304, 0.313, 0.393, 0.391, 0.313, 0.485, 1.0, 1.0, 6.97929610341"
"0.0, 0.0, 0.777, 0.395, 0.561, 0.174, 0.652, 0.663, 0.537, 0.839, 0.62, 0.531, 0.186, 0.503, 0.21, 0.626, 0.852, 0.881, 1.0, 1.0, 3.29612217555"
"0.0, 0.0, 0.175, 0.666, 0.424, 0.305, 0.765, 0.875, 0.892, 0.931, 0.066, 0.68, 0.104, 0.453, 0.815, 0.403, 0.915, 0.537, 1.0, 1.0, 1.60998565375"
"0.0, 0.0, 0.375, 0.462, 0.524, 0.102, 0.855, 0.594, 0.799, 0.865, 0.885, 0.526, 0.599, 0.101, 0.787, 0.695, 0.254, 0.918, 1.0, 1.0, 3.75972419669"
"0.0, 0.0, 0.642, 0.705, 0.734, 0.762, 0.427, 0.29, 0.503, 0.432, 0.432, 0.703, 0.18, 0.834, 0.9, 0.8, 0.139, 0.477, 1.0, 1.0, 2.53224103521"
"0.0, 0.0, 0.474, 0.626, 0.603, 0.438, 0.716, 0.068, 0.679, 0.531, 0.116, 0.182, 0.367, 0.422, 0.646, 0.582, 0.796, 0.648, 1.0, 1.0, 3.87993952667"
"0.0, 0.0, 0.201, 0.806, 0.696, 0.212, 0.712, 0.774, 0.334, 0.631, 0.765, 0.517, 0.33, 0.281, 0.53, 0.364, 0.419, 0.562, 1.0, 1.0, 6.95898223149"
"0.0, 0.0, 0.274, 0.275, 0.162, 0.386, 0.486, 0.885, 0.617, 0.877, 0.497, 0.69, 0.097, 0.75, 0.588, 0.188, 0.208, 0.524, 1.0, 1.0, 3.06535715879"
"0.0, 0.0, 0.951, 0.324, 0.743, 0.11, 0.57, 0.946, 0.483, 0.567, 0.11, 0.859, 0.382, 0.177, 0.684, 0.107, 0.106, 0.836, 1.0, 1.0, 2.07488273011"
"0.0, 0.0, 0.482, 0.666, 0.681, 0.304, 0.785, 0.431, 0.088, 0.217, 0.705, 0.118, 0.847, 0.343, 0.215, 0.395, 0.087, 0.899, 1.0, 1.0, 3.64685908121"
"0.0, 0.0, 0.278, 0.29, 0.129, 0.435, 0.521, 0.702, 0.926, 0.707, 0.713, 0.876, 0.235, 0.803, 0.464, 0.351, 0.135, 0.255, 1.0, 1.0, 1.71838837849"
"0.0, 0.0, 0.341, 0.256, 0.255, 0.515, 0.361, 0.869, 0.937, 0.814, 0.676, 0.941, 0.046, 0.787, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 1.43785474988"
"0.0, 0.0, 0.603, 0.34, 0.386, 0.529, 0.652, 0.271, 0.156, 0.432, 0.644, 0.218, 0.406, 0.656, 0.577, 0.462, 0.165, 0.499, 1.0, 1.0, 9.41065870384"
